problem,method,trial,iteration,loss,residual_norm,mass_condition
hand_eye,ZNN-SVD,0.0,53.0,0.00048513386782017125,0.05550678370759012,6.151787198296073
hand_eye,ZNN-SVD,0.0,54.0,0.00045950005120476005,0.05395186008768397,6.151787198296073
hand_eye,ZNN-SVD,0.0,55.0,0.00043633464892307524,0.052507145296888484,6.151787198296073
hand_eye,ZNN-SVD,0.0,56.0,0.0004153988907037635,0.051166472357769964,6.151787198296073
hand_eye,ZNN-SVD,0.0,57.0,0.00039647715541770936,0.049923875492819854,6.151787198296073
hand_eye,ZNN-SVD,0.0,58.0,0.000379374724465088,0.04877358847272014,6.151787198296073
hand_eye,ZNN-SVD,0.0,59.0,0.000363915753217781,0.04771004450627274,6.151787198296073
hand_eye,ZNN-SVD,0.0,60.0,0.00034994143937126576,0.04672787732506889,6.151787198296073
hand_eye,ZNN-SVD,0.0,61.0,0.00033730836910577923,0.045821923096129376,6.151787198296073
hand_eye,ZNN-SVD,0.0,62.0,0.0003258870238053203,0.04498722279308509,6.151787198296073
hand_eye,ZNN-SVD,0.0,63.0,0.0003155604317538508,0.044219024670744574,6.151787198296073
hand_eye,ZNN-SVD,0.0,64.0,0.0003062229507375074,0.04351278651756408,6.151787198296073
hand_eye,ZNN-SVD,0.0,65.0,0.0002977791688456094,0.042864177402873946,6.151787198296073
hand_eye,ZNN-SVD,0.0,66.0,0.0002901429119952972,0.0422690786873059,6.151787198296073
hand_eye,ZNN-SVD,0.0,67.0,0.00028323634781753554,0.04172358412183433,6.151787198296073
hand_eye,ZNN-SVD,0.0,68.0,0.0002769891765475739,0.04122399891938199,6.151787198296073
hand_eye,ZNN-SVD,0.0,69.0,0.00027133790047097645,0.04076683773958245,6.151787198296073
hand_eye,ZNN-SVD,0.0,70.0,0.0002662251642962269,0.04034882157914724,6.151787198296073
hand_eye,ZNN-SVD,0.0,71.0,0.00026159915956564184,0.039966873605241704,6.151787198296073
hand_eye,ZNN-SVD,0.0,72.0,0.00025741308688500604,0.0396181140060181,6.151787198296073
hand_eye,ZNN-SVD,0.0,73.0,0.00025362467035633835,0.0392998539604161,6.151787198296073
hand_eye,ZNN-SVD,0.0,74.0,0.00025019571914351154,0.03900958884861551,6.151787198296073
hand_eye,ZNN-SVD,0.0,75.0,0.0002470917315929131,0.0387449908357334,6.151787198296073
hand_eye,ZNN-SVD,0.0,76.0,0.0002442815377759715,0.03850390096545383,6.151787198296073
hand_eye,ZNN-SVD,0.0,77.0,0.00024173697672186766,0.03828432089845436,6.151787198296073
hand_eye,ZNN-SVD,0.0,78.0,0.00023943260497120175,0.038084404424005534,6.151787198296073
hand_eye,ZNN-SVD,0.0,79.0,0.00023734543340877848,0.03790244886319627,6.151787198296073
hand_eye,ZNN-SVD,0.0,80.0,0.0002354546896291043,0.03773688647003983,6.151787198296073
hand_eye,ZNN-SVD,0.0,81.0,0.00023374160335507056,0.037586275923196084,6.151787198296073
hand_eye,ZNN-SVD,0.0,82.0,0.00023218921267112173,0.037449293987075714,6.151787198296073
hand_eye,ZNN-SVD,0.0,83.0,0.00023078218904978032,0.037324727407266244,6.151787198296073
hand_eye,ZNN-SVD,0.0,84.0,0.00022950667934668295,0.03721146509207454,6.151787198296073
hand_eye,ZNN-SVD,0.0,85.0,0.00022835016311661925,0.037108490619804285,6.151787198296073
hand_eye,ZNN-SVD,0.0,86.0,0.0002273013237631031,0.037014875100420334,6.151787198296073
hand_eye,ZNN-SVD,0.0,87.0,0.0002263499321785241,0.03692977041058641,6.151787198296073
hand_eye,ZNN-SVD,0.0,88.0,0.00022548674166234263,0.03685240281272224,6.151787198296073
hand_eye,ZNN-SVD,0.0,89.0,0.00022470339302267967,0.036782066961687426,6.151787198296073
hand_eye,ZNN-SVD,0.0,90.0,0.00022399232887285354,0.03671812029687903,6.151787198296073
hand_eye,ZNN-SVD,0.0,91.0,0.0002233467162305594,0.0366599778128291,6.151787198296073
hand_eye,ZNN-SVD,0.0,92.0,0.0002227603766139708,0.03660710719769269,6.151787198296073
hand_eye,ZNN-SVD,0.0,93.0,0.00022222772290731991,0.03655902432620189,6.151787198296073
hand_eye,ZNN-SVD,0.0,94.0,0.00022174370233922773,0.03651528909161089,6.151787198296073
hand_eye,ZNN-SVD,0.0,95.0,0.00022130374498071636,0.036475501559750545,6.151787198296073
hand_eye,ZNN-SVD,0.0,96.0,0.00022090371722752886,0.03643929842744368,6.151787198296073
hand_eye,ZNN-SVD,0.0,97.0,0.0002205398797833439,0.03640634976711031,6.151787198296073
hand_eye,ZNN-SVD,0.0,98.0,0.00022020884970739866,0.036376356039329504,6.151787198296073
hand_eye,ZNN-SVD,0.0,99.0,0.00021990756613240566,0.03634904535533762,6.151787198296073
hand_eye,ZNN-CORO,0.0,0.0,0.05790593599386753,0.6196389802926536,6.151787198296073
hand_eye,ZNN-CORO,0.0,1.0,0.05239104313628681,0.5894366937705907,6.151787198296073
hand_eye,ZNN-CORO,0.0,2.0,0.04739560526996408,0.5606659065947572,6.151787198296073
hand_eye,ZNN-CORO,0.0,3.0,0.042872183744121516,0.5332669421779157,6.151787198296073
hand_eye,ZNN-CORO,0.0,4.0,0.0387773929520046,0.5071815281186105,6.151787198296073
hand_eye,ZNN-CORO,0.0,5.0,0.03507160657643305,0.4823529389482639,6.151787198296073
hand_eye,ZNN-CORO,0.0,6.0,0.03171867486515959,0.45872610505463746,6.151787198296073
hand_eye,ZNN-CORO,0.0,7.0,0.028685654810746582,0.43624769247637,6.151787198296073
hand_eye,ZNN-CORO,0.0,8.0,0.025942554462003553,0.41486615777197283,6.151787198296073
hand_eye,ZNN-CORO,0.0,9.0,0.02346209207486054,0.3945317817008171,6.151787198296073
hand_eye,ZNN-CORO,0.0,10.0,0.02121947040036992,0.37519668501888886,6.151787198296073
hand_eye,ZNN-CORO,0.0,11.0,0.019192166088808197,0.356814829291356,6.151787198296073
hand_eye,ZNN-CORO,0.0,12.0,0.017359733946096193,0.33934200525848435,6.151787198296073
hand_eye,ZNN-CORO,0.0,13.0,0.0157036255984855,0.3227358109608804,6.151787198296073
hand_eye,ZNN-CORO,0.0,14.0,0.014207021992073241,0.30695562153333006,6.151787198296073
hand_eye,ZNN-CORO,0.0,15.0,0.012854679065332282,0.2919625523118324,6.151787198296073
hand_eye,ZNN-CORO,0.0,16.0,0.011632785877166452,0.2777194166636423,6.151787198296073
hand_eye,ZNN-CORO,0.0,17.0,0.010528834443069563,0.26419067974286814,6.151787198296073
hand_eye,ZNN-CORO,0.0,18.0,0.009531500522031758,0.25134240919195733,6.151787198296073
hand_eye,ZNN-CORO,0.0,19.0,0.008630534602167063,0.23914222364984103,6.151787198296073
hand_eye,ZNN-CORO,0.0,20.0,0.007816662349780453,0.22755923978824147,6.151787198296073
hand_eye,ZNN-CORO,0.0,21.0,0.0070814938116369455,0.21656401847648368,6.151787198296073
hand_eye,ZNN-CORO,0.0,22.0,0.006417440691041335,0.20612851057003656,6.151787198296073
hand_eye,ZNN-CORO,0.0,23.0,0.0058176410530067085,0.19622600272708007,6.151787198296073
hand_eye,ZNN-CORO,0.0,24.0,0.005275890850724388,0.18683106357894624,6.151787198296073
hand_eye,ZNN-CORO,0.0,25.0,0.004786581703540472,0.17791949051283365,6.151787198296073
hand_eye,ZNN-CORO,0.0,26.0,0.004344644394771294,0.16946825726737993,6.151787198296073
hand_eye,ZNN-CORO,0.0,27.0,0.00394549759525739,0.16145546249237827,6.151787198296073
hand_eye,ZNN-CORO,0.0,28.0,0.00358500135505603,0.15386027938212102,6.151787198296073
hand_eye,ZNN-CORO,0.0,29.0,0.0032594149407424687,0.1466629064567322,6.151787198296073
hand_eye,ZNN-CORO,0.0,30.0,0.0029653586291880697,0.1398445195367155,6.151787198296073
hand_eye,ZNN-CORO,0.0,31.0,0.002699779100254831,0.13338722493225666,6.151787198296073
hand_eye,ZNN-CORO,0.0,32.0,0.002459918100509513,0.1272740138501532,6.151787198296073
hand_eye,ZNN-CORO,0.0,33.0,0.002243284077789695,0.12148871800729927,6.151787198296073
hand_eye,ZNN-CORO,0.0,34.0,0.0020476265122613144,0.11601596643022107,6.151787198296073
hand_eye,ZNN-CORO,0.0,35.0,0.001870912693537676,0.11084114341510504,6.151787198296073
hand_eye,ZNN-CORO,0.0,36.0,0.0017113067155482351,0.1059503476220161,6.151787198296073
hand_eye,ZNN-CORO,0.0,37.0,0.0015671504812329587,0.10133035228049588,6.151787198296073
hand_eye,ZNN-CORO,0.0,38.0,0.0014369465278845541,0.09696856649140356,6.151787198296073
hand_eye,ZNN-CORO,0.0,39.0,0.0013193425011623447,0.09285299762154875,6.151787198296073
hand_eye,ZNN-CORO,0.0,40.0,0.0012131171215565924,0.08897221480312865,6.151787198296073
hand_eye,ZNN-CORO,0.0,41.0,0.0011171675014883477,0.08531531356878179,6.151787198296073
hand_eye,ZNN-CORO,0.0,42.0,0.0010304976843846544,0.08187188167454133,6.151787198296073
hand_eye,ZNN-CORO,0.0,43.0,0.0009522082890655141,0.07863196618620129,6.151787198296073
hand_eye,ZNN-CORO,0.0,44.0,0.000881487153707243,0.07558604192834208,6.151787198296073
hand_eye,ZNN-CORO,0.0,45.0,0.0008176008835919661,0.07272498141796575,6.151787198296073
hand_eye,ZNN-CORO,0.0,46.0,0.0007598872158957485,0.07004002642455094,6.151787198296073
hand_eye,ZNN-CORO,0.0,47.0,0.0007077481229832934,0.06752276131331185,6.151787198296073
hand_eye,ZNN-CORO,0.0,48.0,0.0006606435831364036,0.06516508833646857,6.151787198296073
hand_eye,ZNN-CORO,0.0,49.0,0.0006180859544110934,0.06295920503642358,6.151787198296073
hand_eye,ZNN-CORO,0.0,50.0,0.000579634893455961,0.060897583913210845,6.151787198296073
hand_eye,ZNN-CORO,0.0,51.0,0.0005448927666875271,0.05897295448538898,6.151787198296073
hand_eye,ZNN-CORO,0.0,52.0,0.0005135005062582945,0.057178287838349676,6.151787198296073
hand_eye,ZNN-CORO,0.0,53.0,0.0004851338678182226,0.055506783707487226,6.151787198296073
hand_eye,ZNN-CORO,0.0,54.0,0.000459500051202778,0.053951860087575604,6.151787198296073
hand_eye,ZNN-CORO,0.0,55.0,0.0004363346489210664,0.05250714529677524,6.151787198296073
hand_eye,ZNN-CORO,0.0,56.0,0.0004153988907017422,0.051166472357652204,6.151787198296073
hand_eye,ZNN-CORO,0.0,57.0,0.0003964771554156889,0.049923875492698465,6.151787198296073
hand_eye,ZNN-CORO,0.0,58.0,0.0003793747244630718,0.04877358847259578,6.151787198296073
hand_eye,ZNN-CORO,0.0,59.0,0.0003639157532157711,0.047710044506145945,6.151787198296073
hand_eye,ZNN-CORO,0.0,60.0,0.00034994143936926996,0.046727877324939854,6.151787198296073
hand_eye,ZNN-CORO,0.0,61.0,0.00033730836910380175,0.045821923095998696,6.151787198296073
hand_eye,ZNN-CORO,0.0,62.0,0.00032588702380336723,0.0449872227929533,6.151787198296073
hand_eye,ZNN-CORO,0.0,63.0,0.00031556043175192343,0.04421902467061223,6.151787198296073
hand_eye,ZNN-CORO,0.0,64.0,0.0003062229507356012,0.0435127865174313,6.151787198296073
hand_eye,ZNN-CORO,0.0,65.0,0.00029777916884373004,0.04286417740274053,6.151787198296073
hand_eye,ZNN-CORO,0.0,66.0,0.0002901429119934493,0.0422690786871724,6.151787198296073
hand_eye,ZNN-CORO,0.0,67.0,0.0002832363478157171,0.04172358412170148,6.151787198296073
hand_eye,ZNN-CORO,0.0,68.0,0.00027698917654578385,0.041223998919249646,6.151787198296073
hand_eye,ZNN-CORO,0.0,69.0,0.0002713379004692131,0.04076683773945073,6.151787198296073
hand_eye,ZNN-CORO,0.0,70.0,0.0002662251642944907,0.0403488215790162,6.151787198296073
hand_eye,ZNN-CORO,0.0,71.0,0.0002615991595639302,0.03996687360511134,6.151787198296073
hand_eye,ZNN-CORO,0.0,72.0,0.0002574130868833225,0.039618114005888536,6.151787198296073
hand_eye,ZNN-CORO,0.0,73.0,0.00025362467035468234,0.03929985396028765,6.151787198296073
hand_eye,ZNN-CORO,0.0,74.0,0.0002501957191418797,0.03900958884848811,6.151787198296073
hand_eye,ZNN-CORO,0.0,75.0,0.00024709173159130393,0.03874499083560709,6.151787198296073
hand_eye,ZNN-CORO,0.0,76.0,0.0002442815377743884,0.03850390096532853,6.151787198296073
hand_eye,ZNN-CORO,0.0,77.0,0.00024173697672030735,0.03828432089833022,6.151787198296073
hand_eye,ZNN-CORO,0.0,78.0,0.00023943260496966663,0.03808440442388255,6.151787198296073
hand_eye,ZNN-CORO,0.0,79.0,0.0002373454334072642,0.03790244886307477,6.151787198296073
hand_eye,ZNN-CORO,0.0,80.0,0.0002354546896276101,0.03773688646991939,6.151787198296073
hand_eye,ZNN-CORO,0.0,81.0,0.00023374160335359642,0.03758627592307677,6.151787198296073
hand_eye,ZNN-CORO,0.0,82.0,0.00023218921266966622,0.03744929398695746,6.151787198296073
hand_eye,ZNN-CORO,0.0,83.0,0.00023078218904834467,0.03732472740714922,6.151787198296073
hand_eye,ZNN-CORO,0.0,84.0,0.0002295066793452651,0.03721146509195876,6.151787198296073
hand_eye,ZNN-CORO,0.0,85.0,0.0002283501631152175,0.03710849061968962,6.151787198296073
hand_eye,ZNN-CORO,0.0,86.0,0.00022730132376171962,0.03701487510030662,6.151787198296073
hand_eye,ZNN-CORO,0.0,87.0,0.00022634993217715256,0.03692977041047392,6.151787198296073
hand_eye,ZNN-CORO,0.0,88.0,0.00022548674166098765,0.03685240281261063,6.151787198296073
hand_eye,ZNN-CORO,0.0,89.0,0.00022470339302133806,0.036782066961576855,6.151787198296073
hand_eye,ZNN-CORO,0.0,90.0,0.0002239923288715263,0.0367181202967694,6.151787198296073
hand_eye,ZNN-CORO,0.0,91.0,0.00022334671622924578,0.0366599778127205,6.151787198296073
hand_eye,ZNN-CORO,0.0,92.0,0.00022276037661266742,0.036607107197584976,6.151787198296073
hand_eye,ZNN-CORO,0.0,93.0,0.00022222772290602877,0.03655902432609501,6.151787198296073
hand_eye,ZNN-CORO,0.0,94.0,0.00022174370233794862,0.03651528909150483,6.151787198296073
hand_eye,ZNN-CORO,0.0,95.0,0.0002213037449794458,0.03647550155964537,6.151787198296073
hand_eye,ZNN-CORO,0.0,96.0,0.00022090371722626733,0.03643929842733909,6.151787198296073
hand_eye,ZNN-CORO,0.0,97.0,0.00022053987978209221,0.03640634976700633,6.151787198296073
hand_eye,ZNN-CORO,0.0,98.0,0.00022020884970615703,0.03637635603922632,6.151787198296073
hand_eye,ZNN-CORO,0.0,99.0,0.00021990756613117255,0.03634904535523513,6.151787198296073
hand_eye,GNN-SVD,0.0,0.0,0.06389002608355793,0.6196389802926536,
hand_eye,GNN-SVD,0.0,1.0,0.06378813931326273,0.619144697547631,
hand_eye,GNN-SVD,0.0,2.0,0.06368641708041603,0.6186508190244125,
hand_eye,GNN-SVD,0.0,3.0,0.06358485912700303,0.6181573444378835,
hand_eye,GNN-SVD,0.0,4.0,0.06348346519537847,0.6176642735030238,
hand_eye,GNN-SVD,0.0,5.0,0.06338223502826645,0.6171716059349058,
hand_eye,GNN-SVD,0.0,6.0,0.06328116836876026,0.6166793414486971,
hand_eye,GNN-SVD,0.0,7.0,0.06318026496032139,0.6161874797596602,
hand_eye,GNN-SVD,0.0,8.0,0.06307952454677941,0.6156960205831513,
hand_eye,GNN-SVD,0.0,9.0,0.06297894687233202,0.6152049636346221,
hand_eye,GNN-SVD,0.0,10.0,0.06287853168154385,0.6147143086296203,
hand_eye,GNN-SVD,0.0,11.0,0.06277827871934653,0.614224055283789,
hand_eye,GNN-SVD,0.0,12.0,0.0626781877310383,0.6137342033128665,
hand_eye,GNN-SVD,0.0,13.0,0.06257825846228336,0.6132447524326888,
hand_eye,GNN-SVD,0.0,14.0,0.0624784906591118,0.6127557023591867,
hand_eye,GNN-SVD,0.0,15.0,0.062378884067918895,0.6122670528083891,
hand_eye,GNN-SVD,0.0,16.0,0.06227943843546479,0.6117788034964218,
hand_eye,GNN-SVD,0.0,17.0,0.06218015350887443,0.611290954139507,
hand_eye,GNN-SVD,0.0,18.0,0.06208102903563651,0.6108035044539665,
hand_eye,GNN-SVD,0.0,19.0,0.06198206476360352,0.6103164541562178,
hand_eye,GNN-SVD,0.0,20.0,0.06188326044099144,0.6098298029627782,
hand_eye,GNN-SVD,0.0,21.0,0.06178461581637889,0.6093435505902632,
hand_eye,GNN-SVD,0.0,22.0,0.061686130638707336,0.6088576967553859,
hand_eye,GNN-SVD,0.0,23.0,0.06158780465727995,0.6083722411749601,
hand_eye,GNN-SVD,0.0,24.0,0.061489637621761926,0.6078871835658979,
hand_eye,GNN-SVD,0.0,25.0,0.061391629282179526,0.6074025236452114,
hand_eye,GNN-SVD,0.0,26.0,0.061293779388920104,0.6069182611300118,
hand_eye,GNN-SVD,0.0,27.0,0.06119608769273139,0.6064343957375115,
hand_eye,GNN-SVD,0.0,28.0,0.06109855394472127,0.6059509271850224,
hand_eye,GNN-SVD,0.0,29.0,0.06100117789635718,0.6054678551899577,
hand_eye,GNN-SVD,0.0,30.0,0.06090395929946618,0.6049851794698307,
hand_eye,GNN-SVD,0.0,31.0,0.06080689790623392,0.6045028997422568,
hand_eye,GNN-SVD,0.0,32.0,0.06070999346920456,0.6040210157249527,
hand_eye,GNN-SVD,0.0,33.0,0.060613245741280554,0.6035395271357357,
hand_eye,GNN-SVD,0.0,34.0,0.060516654475721944,0.6030584336925264,
hand_eye,GNN-SVD,0.0,35.0,0.060420219426145956,0.6025777351133476,
hand_eye,GNN-SVD,0.0,36.0,0.06032394034652688,0.6020974311163234,
hand_eye,GNN-SVD,0.0,37.0,0.06022781699119528,0.6016175214196817,
hand_eye,GNN-SVD,0.0,38.0,0.06013184911483808,0.6011380057417529,
hand_eye,GNN-SVD,0.0,39.0,0.060036036472497604,0.600658883800971,
hand_eye,GNN-SVD,0.0,40.0,0.05994037881957171,0.6001801553158731,
hand_eye,GNN-SVD,0.0,41.0,0.05984487591181304,0.5997018200051007,
hand_eye,GNN-SVD,0.0,42.0,0.05974952750532867,0.5992238775873991,
hand_eye,GNN-SVD,0.0,43.0,0.05965433335657975,0.5987463277816174,
hand_eye,GNN-SVD,0.0,44.0,0.05955929322238126,0.5982691703067095,
hand_eye,GNN-SVD,0.0,45.0,0.059464406859901335,0.5977924048817345,
hand_eye,GNN-SVD,0.0,46.0,0.05936967402666093,0.5973160312258562,
hand_eye,GNN-SVD,0.0,47.0,0.05927509448053372,0.5968400490583433,
hand_eye,GNN-SVD,0.0,48.0,0.059180667979745194,0.5963644580985709,
hand_eye,GNN-SVD,0.0,49.0,0.05908639428287265,0.5958892580660194,
hand_eye,GNN-SVD,0.0,50.0,0.0589922731488447,0.5954144486802752,
hand_eye,GNN-SVD,0.0,51.0,0.05889830433694066,0.5949400296610308,
hand_eye,GNN-SVD,0.0,52.0,0.058804487606790655,0.5944660007280855,
hand_eye,GNN-SVD,0.0,53.0,0.05871082271837443,0.5939923616013458,
hand_eye,GNN-SVD,0.0,54.0,0.05861730943202189,0.593519112000824,
hand_eye,GNN-SVD,0.0,55.0,0.058523947508411674,0.5930462516466412,
hand_eye,GNN-SVD,0.0,56.0,0.058430736708571816,0.592573780259024,
hand_eye,GNN-SVD,0.0,57.0,0.058337676793878586,0.5921016975583088,
hand_eye,GNN-SVD,0.0,58.0,0.058244767526056236,0.5916300032649388,
hand_eye,GNN-SVD,0.0,59.0,0.058152008667176874,0.5911586970994653,
hand_eye,GNN-SVD,0.0,60.0,0.05805939997965986,0.5906877787825489,
hand_eye,GNN-SVD,0.0,61.0,0.05796694122627127,0.590217248034958,
hand_eye,GNN-SVD,0.0,62.0,0.057874632170123834,0.5897471045775703,
hand_eye,GNN-SVD,0.0,63.0,0.05778247257467623,0.5892773481313727,
hand_eye,GNN-SVD,0.0,64.0,0.057690462203732924,0.5888079784174611,
hand_eye,GNN-SVD,0.0,65.0,0.05759860082144356,0.5883389951570417,
hand_eye,GNN-SVD,0.0,66.0,0.05750688819230273,0.5878703980714298,
hand_eye,GNN-SVD,0.0,67.0,0.05741532408114939,0.5874021868820514,
hand_eye,GNN-SVD,0.0,68.0,0.057323908253166744,0.586934361310442,
hand_eye,GNN-SVD,0.0,69.0,0.05723264047388155,0.5864669210782484,
hand_eye,GNN-SVD,0.0,70.0,0.05714152050916388,0.5859998659072281,
hand_eye,GNN-SVD,0.0,71.0,0.057050548125226634,0.5855331955192493,
hand_eye,GNN-SVD,0.0,72.0,0.0569597230886253,0.5850669096362909,
hand_eye,GNN-SVD,0.0,73.0,0.05686904516625729,0.5846010079804446,
hand_eye,GNN-SVD,0.0,74.0,0.05677851412536188,0.5841354902739121,
hand_eye,GNN-SVD,0.0,75.0,0.056688129733519416,0.5836703562390085,
hand_eye,GNN-SVD,0.0,76.0,0.056597891758651375,0.58320560559816,
hand_eye,GNN-SVD,0.0,77.0,0.056507799969019494,0.5827412380739055,
hand_eye,GNN-SVD,0.0,78.0,0.056417854133225774,0.5822772533888964,
hand_eye,GNN-SVD,0.0,79.0,0.05632805402021168,0.5818136512658968,
hand_eye,GNN-SVD,0.0,80.0,0.05623839939925825,0.5813504314277838,
hand_eye,GNN-SVD,0.0,81.0,0.056148890039985244,0.5808875935975475,
hand_eye,GNN-SVD,0.0,82.0,0.05605952571235081,0.5804251374982923,
hand_eye,GNN-SVD,0.0,83.0,0.055970306186651435,0.5799630628532345,
hand_eye,GNN-SVD,0.0,84.0,0.05588123123352118,0.5795013693857061,
hand_eye,GNN-SVD,0.0,85.0,0.05579230062393137,0.5790400568191524,
hand_eye,GNN-SVD,0.0,86.0,0.05570351412919026,0.5785791248771323,
hand_eye,GNN-SVD,0.0,87.0,0.055614871520942626,0.5781185732833202,
hand_eye,GNN-SVD,0.0,88.0,0.055526372571169345,0.5776584017615044,
hand_eye,GNN-SVD,0.0,89.0,0.055438017052186976,0.5771986100355891,
hand_eye,GNN-SVD,0.0,90.0,0.055349804736647384,0.5767391978295925,
hand_eye,GNN-SVD,0.0,91.0,0.05526173539753739,0.5762801648676487,
hand_eye,GNN-SVD,0.0,92.0,0.05517380880817833,0.5758215108740071,
hand_eye,GNN-SVD,0.0,93.0,0.05508602474222551,0.5753632355730334,
hand_eye,GNN-SVD,0.0,94.0,0.05499838297366824,0.5749053386892081,
hand_eye,GNN-SVD,0.0,95.0,0.05491088327682884,0.5744478199471293,
hand_eye,GNN-SVD,0.0,96.0,0.05482352542636282,0.5739906790715099,
hand_eye,GNN-SVD,0.0,97.0,0.05473630919725805,0.5735339157871807,
