trial,method,time,tracking_error_fro,x11,x12,x21,x22,x11_true,x12_true,x21_true,x22_true
0.0,ZNN-power-sigmoid,1.79,0.8568361414591239,0.6081846412057363,0.8372107110330953,-0.6625071306761879,1.1051206193029977,0.9760709219825242,0.21745242068136464,-0.21745242068136467,0.9760709219825242
0.0,ZNN-power-sigmoid,1.8,0.8546586338648318,0.6020317150744502,0.8463496498196105,-0.6672996314686773,1.0969929446324336,0.9738476308781951,0.22720209469308714,-0.22720209469308714,0.9738476308781953
0.0,ZNN-power-sigmoid,1.81,0.8525010426725979,0.5958409180873102,0.8554282220754971,-0.672045605657679,1.0887889836559947,0.9715269558223153,0.23692904868467468,-0.2369290486846747,0.9715269558223153
0.0,ZNN-power-sigmoid,1.82,0.8503630568341658,0.5896124968413767,0.8644454749748695,-0.6767446121278204,1.080509018360043,0.9691091288804564,0.24663230996883406,-0.24663230996883406,0.9691091288804564
0.0,ZNN-power-sigmoid,1.83,0.848244372128226,0.5833467053188502,0.8734004617293601,-0.6813962121413475,1.072153346848617,0.9665943918332977,0.2563109082275227,-0.2563109082275227,0.9665943918332975
0.0,ZNN-power-sigmoid,1.84,0.8461446909674385,0.5770438048059114,0.8822922416586683,-0.6859999694094674,1.0637222830950597,0.9639829961524482,0.2659638756089804,-0.2659638756089804,0.9639829961524481
0.0,ZNN-power-sigmoid,1.85,0.844063722212134,0.5707040638125093,0.891119880261671,-0.6905554501630063,1.0552161566996636,0.9612752029753,0.275590246824513,-0.27559024682451294,0.9612752029752999
0.0,ZNN-power-sigmoid,1.86,0.8420011809904164,0.5643277579930487,0.8998824492880375,-0.6950622232223894,1.046635312653048,0.9584712830789142,0.28518905924502086,-0.28518905924502086,0.9584712830789142
0.0,ZNN-power-sigmoid,1.87,0.8399567885244115,0.5579151700679298,0.9085790268102869,-0.6995198600669491,1.0379801111049938,0.9555715168529438,0.294759352997261,-0.294759352997261,0.955571516852944
0.0,ZNN-power-sigmoid,1.8800000000000001,0.8379302719624069,0.5514665897458947,0.9172086972962349,-0.703927934903568,1.0292509271384782,0.9525761942715953,0.3043001710598334,-0.3043001710598334,0.9525761942715953
0.0,ZNN-power-sigmoid,1.8900000000000001,0.8359213642166539,0.5449823136471376,0.9257705516817767,-0.7082860247346618,1.020448150548663,0.9494856148646303,0.31381055935888247,-0.31381055935888247,0.9494856148646305
0.0,ZNN-power-sigmoid,1.9000000000000001,0.8339298038066011,0.5384626452271374,0.9342636874439549,-0.7125937094255086,1.0115721856265985,0.9463000876874144,0.3232895668635035,-0.3232895668635036,0.9463000876874144
0.0,ZNN-power-sigmoid,1.9100000000000001,0.8319553347073444,0.5319078947011732,0.9426872086742639,-0.7168505717709269,1.0026234509474257,0.9430199312900105,0.3327362456808454,-0.3327362456808454,0.9430199312900105
0.0,ZNN-power-sigmoid,1.92,0.8299977062030925,0.525318378969484,0.9510402261521445,-0.7210561975613106,0.9936023791628575,0.939645473685325,0.3421496511508982,-0.3421496511508982,0.9396454736853249
0.0,ZNN-power-sigmoid,1.93,0.8280566727454444,0.5186944215430369,0.9593218574186235,-0.7252101756480213,0.9845094167977412,0.936177052316306,0.3515288419409598,-0.3515288419409598,0.936177052316306
