trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,rotation_error_z_deg,translation_error_z,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
33.0,GNN-CORO,16.436028627163992,0.1593589644366152,19.78598006058026,0.34353095394041,11.040551133670194,0.2462191341723886,19.78598006058026,0.34353095394041,0.3152327367257859,0.0
34.0,ZNN-CORO,0.6014441577991391,0.014125004561206269,0.5833015780126973,0.014428680100470154,0.4454136945968286,0.016169914652387707,0.6014441577991391,0.016169914652387707,0.0003153807611760369,1.0
34.0,GNN-CORO,8.413030452745016,0.21545181545464087,16.499199613003647,0.34143089603778737,10.930485305457482,0.26999434107157616,16.499199613003647,0.34143089603778737,0.5430997142670164,0.0
35.0,ZNN-CORO,1.5167173040242294,0.026739615517566668,0.6833857341925539,0.023359144538808572,0.9226289854299605,0.009716284473758656,1.5167173040242294,0.026739615517566668,0.0004194666822884019,1.0
35.0,GNN-CORO,0.7840443763277004,0.38170427245351696,18.49399503498484,0.4198254442203883,15.985720007798522,0.11115849300322538,18.49399503498484,0.4198254442203883,0.31265973740456354,0.0
36.0,ZNN-CORO,0.7400514502410995,0.01912920851338545,0.6369254542907362,0.028910481633747362,0.4623630614634795,0.017616821648649632,0.7400514502410995,0.028910481633747362,0.0003684383980509288,1.0
36.0,GNN-CORO,7.274661688931627,0.08623689200654519,11.698638799815999,0.36418001400733474,15.44722488742422,0.20903369850055517,15.44722488742422,0.36418001400733474,0.2336913272507214,0.0
37.0,ZNN-CORO,1.2349528181506906,0.010589848865796538,0.7767048443964256,0.02452400588746131,0.5187783959999941,0.02284297079206373,1.2349528181506906,0.02452400588746131,0.00047199395473038273,1.0
37.0,GNN-CORO,13.28751455253427,0.22823195130614654,7.49514475122074,0.40847025295715456,16.30804597281268,0.5949405650945702,16.30804597281268,0.5949405650945702,0.516625019497619,0.0
38.0,ZNN-CORO,0.9483302219166077,0.00850716038996177,0.33429977158732876,0.005256568558304914,0.9660352336659893,0.008237549922286015,0.9660352336659893,0.00850716038996177,0.0004697563335200612,1.0
38.0,GNN-CORO,14.575809114608012,0.12483499321944351,13.582359280780464,0.13727240452450057,5.144854539764218,0.35896988246312383,14.575809114608012,0.35896988246312383,0.5588264849599281,0.0
39.0,ZNN-CORO,1.1241733151171738,0.029487907281316006,1.304224488563405,0.019624486747108986,0.2996989226572652,0.01985145407644067,1.304224488563405,0.029487907281316006,0.00027911072938350287,1.0
39.0,GNN-CORO,6.854250036350765,0.5429741148489723,1.579104559845607,0.4898156996066645,3.3605085060578515,0.18784444493019228,6.854250036350765,0.5429741148489723,0.1367792307616631,0.0
40.0,ZNN-CORO,0.42100351206855713,0.026215263558565488,0.5217328057208432,0.021619577646767286,0.3883640105006317,0.017761840128344947,0.5217328057208432,0.026215263558565488,0.0005537243267535963,1.0
40.0,GNN-CORO,14.867374582132015,0.27973121125524897,4.98633591986227,0.2514146208953445,5.487678829518933,0.2849205563235731,14.867374582132015,0.2849205563235731,0.13430488612242575,0.0
41.0,ZNN-CORO,0.8819045576064607,0.037898585763238665,0.9365323840555166,0.0353184403928494,0.3450077296976107,0.01785846627532561,0.9365323840555166,0.037898585763238665,0.00038664098669495485,1.0
41.0,GNN-CORO,12.727436279673945,0.435676536881457,1.5210034388768248,0.3113204010080812,11.816564035096885,0.30690493818382536,12.727436279673945,0.435676536881457,0.5762925550425938,0.0
42.0,ZNN-CORO,0.482117385212752,0.012475323443694139,0.7877364206543386,0.01661471313204105,0.5168817466641223,0.010037136636414173,0.7877364206543386,0.01661471313204105,0.0006097482703827829,1.0
42.0,GNN-CORO,7.796411301193181,0.3627519189569652,14.100700511142582,0.2150266217486579,15.03991437807189,0.39259971280830436,15.03991437807189,0.39259971280830436,0.4680042933593236,0.0
43.0,ZNN-CORO,0.6452168685405327,0.024548408963838114,0.4239087715675613,0.018497195799967954,0.44260211333780125,0.017802448737634816,0.6452168685405327,0.024548408963838114,0.0007868448149722018,1.0
43.0,GNN-CORO,5.416038720296388,0.4288508505291467,11.626337256025494,0.21131980277950763,1.31595952152904,0.2800702833467879,11.626337256025494,0.4288508505291467,0.3888733532162988,0.0
44.0,ZNN-CORO,0.7997611002692205,0.021137147927139187,0.3567166758739286,0.007314597773654688,0.6088073034138517,0.017366318374118096,0.7997611002692205,0.021137147927139187,0.00047992632009973815,1.0
44.0,GNN-CORO,3.655387450131095,0.2086673198494393,6.398986947550192,0.22927943796874634,9.519546619778309,0.23548760693720408,9.519546619778309,0.23548760693720408,0.10812865200046476,0.0
45.0,ZNN-CORO,0.347415443659471,0.005293374523156112,0.5234351694833621,0.008629446232995207,0.5554366025018354,0.008041153801920596,0.5554366025018354,0.008629446232995207,0.00021985909783835594,1.0
45.0,GNN-CORO,0.6361989729702406,0.10614382331287864,2.5636892630176917,0.7385464486908659,1.4693353651548615,0.1897380988715279,2.5636892630176917,0.7385464486908659,0.5801632261821263,1.0
46.0,ZNN-CORO,1.0320148621442964,0.023415938209611405,0.8498321898419348,0.010031549143661037,1.3425855905884247,0.012865895542674779,1.3425855905884247,0.023415938209611405,0.000584492249451429,1.0
46.0,GNN-CORO,0.17603924537810958,0.12227303244386395,11.180172096053253,0.31323392268057876,9.790621037049798,0.5106725913953676,11.180172096053253,0.5106725913953676,0.20764972550848954,0.0
47.0,ZNN-CORO,0.4183188677350411,0.008726720345328077,0.671840325963112,0.012619706971924426,0.7770941116958529,0.010114696912635402,0.7770941116958529,0.012619706971924426,0.0005253183773264001,1.0
