problem,trial,method,iteration,loss,residual_norm,mass_condition
hand_eye,0.0,ZNN-CORO,70.0,0.000511699844587105,0.055812164326736885,4.235203014394833
hand_eye,0.0,ZNN-CORO,71.0,0.0005049299287961111,0.05540937707214033,4.235203014394833
hand_eye,0.0,ZNN-CORO,72.0,0.0004987904436301741,0.0550416167347641,4.235203014394833
hand_eye,0.0,ZNN-CORO,73.0,0.0004932216259189659,0.05470596550451367,4.235203014394833
hand_eye,0.0,ZNN-CORO,74.0,0.0004881694311920642,0.05439972201687978,4.235203014394833
hand_eye,0.0,ZNN-CORO,75.0,0.00048358498397879234,0.05412038975425425,4.235203014394833
hand_eye,0.0,ZNN-CORO,76.0,0.00047942408103665476,0.05386566535254858,4.235203014394833
hand_eye,0.0,ZNN-CORO,77.0,0.00047564674241294577,0.053633426948312135,4.235203014394833
hand_eye,0.0,ZNN-CORO,78.0,0.00047221680573372623,0.05342172268354583,4.235203014394833
hand_eye,0.0,ZNN-CORO,79.0,0.0004691015595572437,0.05322875946706219,4.235203014394833
hand_eye,0.0,ZNN-CORO,80.0,0.0004662714120291806,0.053052892073321194,4.235203014394833
hand_eye,0.0,ZNN-CORO,81.0,0.0004636995914390815,0.05289261264274137,4.235203014394833
hand_eye,0.0,ZNN-CORO,82.0,0.0004613618756046113,0.0527465406319172,4.235203014394833
hand_eye,0.0,ZNN-CORO,83.0,0.0004592363473060752,0.05261341324821709,4.235203014394833
hand_eye,0.0,ZNN-CORO,84.0,0.00045730317326110603,0.05249207639097971,4.235203014394833
hand_eye,0.0,ZNN-CORO,85.0,0.0004555444043710958,0.052381476110993995,4.235203014394833
hand_eye,0.0,ZNN-CORO,86.0,0.00045394379518954344,0.05228065059107981,4.235203014394833
hand_eye,0.0,ZNN-CORO,87.0,0.00045248664075986654,0.05218872264328049,4.235203014394833
hand_eye,0.0,ZNN-CORO,88.0,0.00045115962914881017,0.05210489271228948,4.235203014394833
hand_eye,0.0,ZNN-CORO,89.0,0.0004499507081628575,0.05202843237012688,4.235203014394833
hand_eye,0.0,ZNN-CORO,90.0,0.00044884896488082813,0.051958678283585545,4.235203014394833
hand_eye,0.0,ZNN-CORO,91.0,0.00044784451676767274,0.05189502663343541,4.235203014394833
hand_eye,0.0,ZNN-CORO,92.0,0.0004469284132534474,0.051836927962660345,4.235203014394833
hand_eye,0.0,ZNN-CORO,93.0,0.00044609254676909504,0.05178388242996735,4.235203014394833
hand_eye,0.0,ZNN-CORO,94.0,0.0004453295723279441,0.051735435444331276,4.235203014394833
hand_eye,0.0,ZNN-CORO,95.0,0.00044463283482955974,0.05169117365631836,4.235203014394833
hand_eye,0.0,ZNN-CORO,96.0,0.0004439963033421263,0.05165072128225665,4.235203014394833
hand_eye,0.0,ZNN-CORO,97.0,0.00044341451169116144,0.05161373673793406,4.235203014394833
hand_eye,0.0,ZNN-CORO,98.0,0.000442882504747276,0.05157990955931359,4.235203014394833
hand_eye,0.0,ZNN-CORO,99.0,0.0004423957898641603,0.051548957588720024,4.235203014394833
rwhe,0.0,ZNN-CORO,0.0,0.7168400953319037,2.1784525893371374,8.574941397899089
rwhe,0.0,ZNN-CORO,1.0,0.6494744069156965,2.0738950243422214,8.574941397899089
rwhe,0.0,ZNN-CORO,2.0,0.5882665836092068,1.9740431711323283,8.574941397899089
rwhe,0.0,ZNN-CORO,3.0,0.5326818807452031,1.8787228379021852,8.574941397899089
rwhe,0.0,ZNN-CORO,4.0,0.4822273416572276,1.7877615289716964,8.574941397899089
rwhe,0.0,ZNN-CORO,5.0,0.4364493249830814,1.700989138690593,8.574941397899089
rwhe,0.0,ZNN-CORO,6.0,0.3949310334800094,1.618238533065657,8.574941397899089
rwhe,0.0,ZNN-CORO,7.0,0.3572900777224044,1.5393460302609212,8.574941397899089
rwhe,0.0,ZNN-CORO,8.0,0.323176100747614,1.4641517907424855,8.574941397899089
rwhe,0.0,ZNN-CORO,9.0,0.29226848343307776,1.3925001272839022,8.574941397899089
rwhe,0.0,ZNN-CORO,10.0,0.26427414506107394,1.3242397443810792,8.574941397899089
rwhe,0.0,ZNN-CORO,11.0,0.23892544907123248,1.259223915896789,8.574941397899089
rwhe,0.0,ZNN-CORO,12.0,0.2159782203231794,1.197310609001438,8.574941397899089
rwhe,0.0,ZNN-CORO,13.0,0.19520987719836383,1.1383625617258664,8.574941397899089
rwhe,0.0,ZNN-CORO,14.0,0.17641767947041984,1.0822473207128687,8.574941397899089
rwhe,0.0,ZNN-CORO,15.0,0.15941709098223653,1.028837245059936,8.574941397899089
rwhe,0.0,ZNN-CORO,16.0,0.14404025470745283,0.9780094814946423,8.574941397899089
rwhe,0.0,ZNN-CORO,17.0,0.13013457667460587,0.9296459155209132,8.574941397899089
rwhe,0.0,ZNN-CORO,18.0,0.11756141443207478,0.8836331026210116,8.574941397899089
rwhe,0.0,ZNN-CORO,19.0,0.1061948651776042,0.8398621830946126,8.574941397899089
rwhe,0.0,ZNN-CORO,20.0,0.0959206483213464,0.7982287836614419,8.574941397899089
rwhe,0.0,ZNN-CORO,21.0,0.08663507705658584,0.7586329085454167,8.574941397899089
rwhe,0.0,ZNN-CORO,22.0,0.0782441134442813,0.7209788223932205,8.574941397899089
rwhe,0.0,ZNN-CORO,23.0,0.07066250154834096,0.6851749270556299,8.574941397899089
rwhe,0.0,ZNN-CORO,24.0,0.06381297326492119,0.6511336339723557,8.574941397899089
rwhe,0.0,ZNN-CORO,25.0,0.05762552165187134,0.6187712336474015,8.574941397899089
rwhe,0.0,ZNN-CORO,26.0,0.05203673676808346,0.5880077634787044,8.574941397899089
rwhe,0.0,ZNN-CORO,27.0,0.04698919926426745,0.5587668750100536,8.574941397899089
rwhe,0.0,ZNN-CORO,28.0,0.042430927216378506,0.53097570150206,8.574941397899089
rwhe,0.0,ZNN-CORO,29.0,0.038314871952483974,0.5045647265696157,8.574941397899089
rwhe,0.0,ZNN-CORO,30.0,0.034598458886931895,0.47946765450330836,8.574941397899089
rwhe,0.0,ZNN-CORO,31.0,0.0312431696373634,0.45562128277944974,8.574941397899089
rwhe,0.0,ZNN-CORO,32.0,0.028214161956676188,0.4329653771656349,8.574941397899089
rwhe,0.0,ZNN-CORO,33.0,0.025479924260735462,0.41144254974425903,8.574941397899089
rwhe,0.0,ZNN-CORO,34.0,0.02301196177146754,0.39099814010352113,8.574941397899089
rwhe,0.0,ZNN-CORO,35.0,0.020784511522598536,0.3715800998826569,8.574941397899089
rwhe,0.0,ZNN-CORO,36.0,0.018774283690878704,0.35313888080412664,8.574941397899089
rwhe,0.0,ZNN-CORO,37.0,0.016960226918689442,0.33562732627912195,8.574941397899089
rwhe,0.0,ZNN-CORO,38.0,0.015323315484320582,0.31900056663293996,8.574941397899089
rwhe,0.0,ZNN-CORO,39.0,0.013846356354014017,0.3032159179626352,8.574941397899089
rwhe,0.0,ZNN-CORO,40.0,0.012513814315353144,0.2882327846100858,8.574941397899089
rwhe,0.0,ZNN-CORO,41.0,0.011311653545130862,0.27401256520845696,8.574941397899089
rwhe,0.0,ZNN-CORO,42.0,0.010227194106936446,0.26051856223844244,8.574941397899089
rwhe,0.0,ZNN-CORO,43.0,0.009248982004908526,0.24771589501204536,8.574941397899089
rwhe,0.0,ZNN-CORO,44.0,0.008366671540996492,0.23557141598558004,8.574941397899089
rwhe,0.0,ZNN-CORO,45.0,0.0075709188342590605,0.22405363028966743,8.574941397899089
rwhe,0.0,ZNN-CORO,46.0,0.006853285462820835,0.21313261835194158,8.574941397899089
rwhe,0.0,ZNN-CORO,47.0,0.006206151282710871,0.2027799614777678,8.574941397899089
rwhe,0.0,ZNN-CORO,48.0,0.005622635563512492,0.1929686702453671,8.574941397899089
rwhe,0.0,ZNN-CORO,49.0,0.0050965256591366005,0.18367311556424076,8.574941397899089
rwhe,0.0,ZNN-CORO,50.0,0.00462221250363923,0.17486896223978576,8.574941397899089
rwhe,0.0,ZNN-CORO,51.0,0.004194632287356891,0.16653310488258902,8.574941397899089
rwhe,0.0,ZNN-CORO,52.0,0.0038092137282313213,0.15864360599829208,8.574941397899089
rwhe,0.0,ZNN-CORO,53.0,0.00346183040749321,0.15117963609358215,8.574941397899089
rwhe,0.0,ZNN-CORO,54.0,0.0031487576883150333,0.14412141563612008,8.574941397899089
rwhe,0.0,ZNN-CORO,55.0,0.0028666337810254665,0.13745015871176794,8.574941397899089
rwhe,0.0,ZNN-CORO,56.0,0.0026124245593831374,0.13114801823189245,8.574941397899089
rwhe,0.0,ZNN-CORO,57.0,0.0023833917695812294,0.12519803255761977,8.574941397899089
rwhe,0.0,ZNN-CORO,58.0,0.0021770643074227156,0.11958407342738982,8.574941397899089
rwhe,0.0,ZNN-CORO,59.0,0.001991212269764101,0.11429079509976427,8.574941397899089
rwhe,0.0,ZNN-CORO,60.0,0.0018238235141493856,0.10930358465569465,8.574941397899089
rwhe,0.0,ZNN-CORO,61.0,0.0016730824857977666,0.10460851344367864,8.574941397899089
rwhe,0.0,ZNN-CORO,62.0,0.0015373510939978455,0.10019228969729456,8.574941397899089
rwhe,0.0,ZNN-CORO,63.0,0.0014151514407124298,0.09604221240676974,8.574941397899089
rwhe,0.0,ZNN-CORO,64.0,0.0013051502230036968,0.09214612658313201,8.574941397899089
rwhe,0.0,ZNN-CORO,65.0,0.0012061446479264349,0.08849238011276558,8.574941397899089
rwhe,0.0,ZNN-CORO,66.0,0.001117049713969872,0.08506978245862981,8.574941397899089
rwhe,0.0,ZNN-CORO,67.0,0.001036886727103243,0.08186756551784864,8.574941397899089
rwhe,0.0,ZNN-CORO,68.0,0.0009647729321322282,0.07887534698890056,8.574941397899089
rwhe,0.0,ZNN-CORO,69.0,0.0008999121515252385,0.07608309662989127,8.574941397899089
rwhe,0.0,ZNN-CORO,70.0,0.0008415863342321497,0.0734811057970104,8.574941397899089
rwhe,0.0,ZNN-CORO,71.0,0.00078914792639481,0.07105996063461406,8.574941397899089
rwhe,0.0,ZNN-CORO,72.0,0.0007420129843319665,0.06881051924211053,8.574941397899089
rwhe,0.0,ZNN-CORO,73.0,0.0006996549578534738,0.06672389306681532,8.574941397899089
rwhe,0.0,ZNN-CORO,74.0,0.0006615990788983362,0.06479143266760541,8.574941397899089
rwhe,0.0,ZNN-CORO,75.0,0.0006274172967652913,0.06300471786612505,8.574941397899089
rwhe,0.0,ZNN-CORO,76.0,0.0005967237068780403,0.06135555215782633,8.574941397899089
rwhe,0.0,ZNN-CORO,77.0,0.0005691704251558381,0.05983596110424103,8.574941397899089
rwhe,0.0,ZNN-CORO,78.0,0.0005444438646957529,0.05843819428195084,8.574941397899089
rwhe,0.0,ZNN-CORO,79.0,0.0005222613756634183,0.05715473023446538,8.574941397899089
rwhe,0.0,ZNN-CORO,80.0,0.0005023682130752757,0.055978283771302886,8.574941397899089
rwhe,0.0,ZNN-CORO,81.0,0.00048453480057748734,0.05490181489214775,8.574941397899089
rwhe,0.0,ZNN-CORO,82.0,0.0004685542614184228,0.05391853858799329,8.574941397899089
rwhe,0.0,ZNN-CORO,83.0,0.0004542401906052313,0.05302193478656296,8.574941397899089
rwhe,0.0,ZNN-CORO,84.0,0.0004414246447586922,0.052205757763214136,8.574941397899089
rwhe,0.0,ZNN-CORO,85.0,0.0004299563284605081,0.051464044424745226,8.574941397899089
rwhe,0.0,ZNN-CORO,86.0,0.00041969895794650584,0.050791120983524764,8.574941397899089
rwhe,0.0,ZNN-CORO,87.0,0.0004105297848594572,0.050181607663356456,8.574941397899089
rwhe,0.0,ZNN-CORO,88.0,0.00040233826445529357,0.04963042120672304,8.574941397899089
rwhe,0.0,ZNN-CORO,89.0,0.00039502485417380564,0.04913277507664064,8.574941397899089
rwhe,0.0,ZNN-CORO,90.0,0.000388499929855279,0.048684177358181084,8.574941397899089
rwhe,0.0,ZNN-CORO,91.0,0.0003826828081218415,0.048280426459712186,8.574941397899089
rwhe,0.0,ZNN-CORO,92.0,0.000377500864559859,0.047917604789169614,8.574941397899089
rwhe,0.0,ZNN-CORO,93.0,0.00037288873834853773,0.047592070635339594,8.574941397899089
rwhe,0.0,ZNN-CORO,94.0,0.0003687876148910462,0.047300448518922386,8.574941397899089
rwhe,0.0,ZNN-CORO,95.0,0.0003651445788268707,0.04703961829507415,8.574941397899089
rwhe,0.0,ZNN-CORO,96.0,0.00036191203054684965,0.046806703290887985,8.574941397899089
rwhe,0.0,ZNN-CORO,97.0,0.00035904716000273196,0.04659905775100065,8.574941397899089
rwhe,0.0,ZNN-CORO,98.0,0.0003565114722083867,0.04641425384530482,8.574941397899089
rwhe,0.0,ZNN-CORO,99.0,0.0003542703593761688,0.04625006846752034,8.574941397899089
axbycz,0.0,ZNN-CORO,0.0,0.6280780978689166,2.360068638413035,16.438831414190556
axbycz,0.0,ZNN-CORO,1.0,0.566531126958042,2.241567483470291,16.46759504437539
axbycz,0.0,ZNN-CORO,2.0,0.5109673622497453,2.128907939687467,16.494871527989694
axbycz,0.0,ZNN-CORO,3.0,0.460813243824185,2.0218157428405696,16.52079819107881
axbycz,0.0,ZNN-CORO,4.0,0.41554875361768634,1.9200275911021383,16.54549798553917
axbycz,0.0,ZNN-CORO,5.0,0.37470268425110465,1.8232909885537991,16.569079789706194
axbycz,0.0,ZNN-CORO,6.0,0.3378482772830028,1.7313640501087104,16.591639116436582
axbycz,0.0,ZNN-CORO,7.0,0.3045992105316818,1.6440152731237088,16.613259088907338
axbycz,0.0,ZNN-CORO,8.0,0.2746059138380078,1.5610232811375542,16.634011572873302
axbycz,0.0,ZNN-CORO,9.0,0.24755219259456684,1.4821765450526,16.653958379531577
axbycz,0.0,ZNN-CORO,10.0,0.22315213855086968,1.4072730867733292,16.67315247499169
axbycz,0.0,ZNN-CORO,11.0,0.2011473078022722,1.3361201698975125,16.691639150581135
axbycz,0.0,ZNN-CORO,12.0,0.18130414645288911,1.2685339815780172,16.709457123009816
axbycz,0.0,ZNN-CORO,13.0,0.16341164517547085,1.2043393091745833,16.726639545107528
axbycz,0.0,ZNN-CORO,14.0,0.14727920473843434,1.1433692148224768,16.743214916838298
axbycz,0.0,ZNN-CORO,15.0,0.13273469549837905,1.0854647105767534,16.759207893004927
axbycz,0.0,ZNN-CORO,16.0,0.11962269483536278,1.0304744363578517,16.774639988893558
axbycz,0.0,ZNN-CORO,17.0,0.10780288751216224,0.9782543425320952,16.78953018844121
axbycz,0.0,ZNN-CORO,18.0,0.0971486149463102,0.9286673786115768,16.803895461662847
axbycz,0.0,ZNN-CORO,19.0,0.08754556037782893,0.8815831892512934,16.817751199326295
axbycz,0.0,ZNN-CORO,20.0,0.07889055788303995,0.8368778184553773,16.831111573441206
axbycz,0.0,ZNN-CORO,21.0,0.07109051411582906,0.7944334226757581,16.843989832217833
axbycz,0.0,ZNN-CORO,22.0,0.06406143254536519,0.7541379932920979,16.856398537901228
axbycz,0.0,ZNN-CORO,23.0,0.05772753079898279,0.7158850887977216,16.86834975541044
axbycz,0.0,ZNN-CORO,24.0,0.05202044250814327,0.6795735768788117,16.879855199097772
axbycz,0.0,ZNN-CORO,25.0,0.04687849579303625,0.6451073864599183,16.89092634425736
axbycz,0.0,ZNN-CORO,26.0,0.0422460612075765,0.6123952696945739,16.90157450929935
axbycz,0.0,ZNN-CORO,27.0,0.03807296260232115,0.5813505738025997,16.911810913804043
axbycz,0.0,ZNN-CORO,28.0,0.0343139449498322,0.5518910225928386,16.921646716996236
axbycz,0.0,ZNN-CORO,29.0,0.030928193717360906,0.5239385074592796,16.9310930405538
axbycz,0.0,ZNN-CORO,30.0,0.027878900867868123,0.4974188875976537,16.940160979089217
axbycz,0.0,ZNN-CORO,31.0,0.025132873024898916,0.4722617991569347,16.94886160112709
axbycz,0.0,ZNN-CORO,32.0,0.022660177752400156,0.44840047301401376,16.95720594293875
axbycz,0.0,ZNN-CORO,33.0,0.020433824279889913,0.4257715608389096,16.9652049971925
axbycz,0.0,ZNN-CORO,34.0,0.01842947534911397,0.4043149691009711,16.972869698024617
axbycz,0.0,ZNN-CORO,35.0,0.01662518717302463,0.3839737006526773,16.980210903834077
axbycz,0.0,ZNN-CORO,36.0,0.015001174784053993,0.3646937035159741,16.987239378843018
axbycz,0.0,ZNN-CORO,37.0,0.01353960030856446,0.34642372648597847,16.993965774245805
axbycz,0.0,ZNN-CORO,38.0,0.012224381940244805,0.32911518115777594,17.000400609583775
axbycz,0.0,ZNN-CORO,39.0,0.011041021599136749,0.3127220099736481,17.00655425482828
axbycz,0.0,ZNN-CORO,40.0,0.009976449456846339,0.29720055988018257,17.01243691352694
axbycz,0.0,ZNN-CORO,41.0,0.009018883684089606,0.2825094611774455,17.01805860726226
axbycz,0.0,ZNN-CORO,42.0,0.008157703935686513,0.26860951113599246,17.023429161587448
axbycz,0.0,ZNN-CORO,43.0,0.007383337231960156,0.25546356195256514,17.02855819353461
axbycz,0.0,ZNN-CORO,44.0,0.006687155025606506,0.24303641261276313,17.033455100737278
axbycz,0.0,ZNN-CORO,45.0,0.0060613803607462435,0.2312947042300193,17.038129052165342
axbycz,0.0,ZNN-CORO,46.0,0.005499004137212216,0.22020681843660045,17.042588980439064
axbycz,0.0,ZNN-CORO,47.0,0.004993709589226468,0.20974277841608213,17.046843575663264
axbycz,0.0,ZNN-CORO,48.0,0.004539804174445267,0.19987415219035132,17.05090128070585
axbycz,0.0,ZNN-CORO,49.0,0.0041321581477757495,0.19057395781051018,17.054770287832127
axbycz,0.0,ZNN-CORO,50.0,0.00376614916519692,0.1818165701530143,17.058458536598497
axbycz,0.0,ZNN-CORO,51.0,0.003437612326771489,0.1735776290930814,17.061973712905246
axbycz,0.0,ZNN-CORO,52.0,0.003142795125777516,0.16583394891930867,17.06532324910613
axbycz,0.0,ZNN-CORO,53.0,0.002878316823012439,0.1585634289684103,17.068514325073313
axbycz,0.0,ZNN-CORO,54.0,0.0026411318123702324,0.15174496559721365,17.071553870118777
axbycz,0.0,ZNN-CORO,55.0,0.0024284965862563478,0.14535836576875039,17.074448565676533
axbycz,0.0,ZNN-CORO,56.0,0.0022379399477248096,0.1393842627058407,17.07720484865456
axbycz,0.0,ZNN-CORO,57.0,0.002067236150802588,0.13380403425083442,17.079828915370538
axbycz,0.0,ZNN-CORO,58.0,0.0019143806816690101,0.1285997247525075,17.082326725990846
axbycz,0.0,ZNN-CORO,59.0,0.0017775684215103763,0.12375397146496778,17.084704009397683
axbycz,0.0,ZNN-CORO,60.0,0.001655173957271187,0.1192499365705618,17.086966268415665
axbycz,0.0,ZNN-CORO,61.0,0.0015457338294384867,0.11507124600945917,17.089118785333795
axbycz,0.0,ZNN-CORO,62.0,0.0014479305266695496,0.11120193629387884,17.091166627665082
axbycz,0.0,ZNN-CORO,63.0,0.0013605780557224114,0.10762641038962692,17.09311465409129
axbycz,0.0,ZNN-CORO,64.0,0.0012826089319722769,0.10432940355326148,17.094967520545215
axbycz,0.0,ZNN-CORO,65.0,0.0012130624509728851,0.10129595972090005,17.096729686387523
axbycz,0.0,ZNN-CORO,66.0,0.0011510741152101554,0.09851141866699047,17.098405420640596
axbycz,0.0,ZNN-CORO,67.0,0.0010958661025438849,0.0959614137123941,17.099998808244884
axbycz,0.0,ZNN-CORO,68.0,0.0010467386739700492,0.0936318792952009,17.101513756308197
axbycz,0.0,ZNN-CORO,69.0,0.0010030624283825212,0.0915090672652737,17.102954000321603
axbycz,0.0,ZNN-CORO,70.0,0.0009642713210735823,0.08957957036657496,17.104323110318962
axbycz,0.0,ZNN-CORO,71.0,0.0009298563708852903,0.08783035106720599,17.105624496960065
axbycz,0.0,ZNN-CORO,72.0,0.0008993599882947813,0.0862487737134988,17.106861417521106
axbycz,0.0,ZNN-CORO,73.0,0.0008723708633646346,0.08482263793562576,17.108036981776696
axbycz,0.0,ZNN-CORO,74.0,0.0008485193584857369,0.08354021131716792,17.10915415776258
axbycz,0.0,ZNN-CORO,75.0,0.000827473356247841,0.08239025954496003,17.110215777408364
axbycz,0.0,ZNN-CORO,76.0,0.0008089345176504619,0.08136207255215853,17.111224542031934
axbycz,0.0,ZNN-CORO,77.0,0.0007926349102655908,0.08044548552407203,17.112183027689394
axbycz,0.0,ZNN-CORO,78.0,0.0007783339699311508,0.07963089401811792,17.113093690375365
axbycz,0.0,ZNN-CORO,79.0,0.0007658157631318401,0.07890926282414006,17.113958871070025
axbycz,0.0,ZNN-CORO,80.0,0.0007548865204511142,0.07827212853279707,17.114780800630164
axbycz,0.0,ZNN-CORO,81.0,0.0007453724143881213,0.07771159606911258,17.115561604523094
axbycz,0.0,ZNN-CORO,82.0,0.0007371175574580082,0.07722032967493059,17.116303307402852
axbycz,0.0,ZNN-CORO,83.0,0.0007299821988609766,0.07679153898486504,17.11700783752862
axbycz,0.0,ZNN-CORO,84.0,0.0007238411001400762,0.07641896093828954,17.11767703102672
axbycz,0.0,ZNN-CORO,85.0,0.0007185820721727423,0.07609683831224923,17.118312635997405
